CaseID;Prefix length;Ground truth;Predicted
86;3;b'Resolve ticket';b'!'
109;3;b'Closed';b'!'
33;3;b'Wait';b'!'
66;3;b'Closed';b'!'
2;3;b'Closed';b'!'
78;3;b'Wait';b'!'
99;3;b'Resolve ticket';b'!'
24;3;b'Closed';b'!'
121;3;b'Closed';b'!'
30;3;b'Require upgrade';b'!'
95;3;b'Resolve ticket';b'!'
101;3;b'Closed';b'!'
60;3;b'Closed';b'!'
16;3;b'Closed';b'!'
96;3;b'Closed';b'!'
112;3;b'Resolve ticket';b'!'
13;3;b'Closed';b'!'
75;3;b'!';b'!'
26;3;b'Closed';b'!'
56;3;b'Closed';b'!'
62;3;b'Closed';b'!'
59;3;b'Take in charge ticket';b'!'
43;3;b'Closed';b'!'
51;3;b'Closed';b'!'
3;3;b'Closed';b'!'
85;3;b'Resolve ticket';b'!'
6;3;b'Take in charge ticket';b'!'
105;3;b'!';b'!'
48;3;b'Resolve ticket';b'!'
92;3;b'Closed';b'!'
106;3;b'Resolve ticket';b'!'
50;3;b'Resolve ticket';b'!'
98;3;b'Closed';b'!'
116;3;b'Closed';b'!'
27;3;b'Require upgrade';b'!'
18;3;b'Closed';b'!'
100;3;b'Resolve ticket';b'!'
11;3;b'Closed';b'!'
63;3;b'Take in charge ticket';b'!'
94;3;b'Closed';b'!'
76;3;b'Resolve ticket';b'!'
91;3;b'Closed';b'!'
54;3;b'Resolve ticket';b'!'
1;3;b'Closed';b'!'
74;3;b'Resolve ticket';b'!'
42;3;b'Closed';b'!'
41;3;b'Closed';b'!'
4;3;b'Take in charge ticket';b'!'
15;3;b'Resolve ticket';b'!'
17;3;b'Resolve ticket';b'!'
84;4;b'!';b'!'
97;4;b'!';b'!'
10;4;b'!';b'!'
71;4;b'!';b'!'
8;4;b'Closed';b'!'
45;4;b'Resolve ticket';b'!'
22;4;b'!';b'!'
7;4;b'!';b'!'
90;4;b'!';b'!'
86;4;b'Take in charge ticket';b'!'
109;4;b'!';b'!'
33;4;b'Resolve ticket';b'!'
66;4;b'!';b'!'
2;4;b'!';b'!'
78;4;b'Resolve ticket';b'!'
99;4;b'Closed';b'!'
24;4;b'!';b'!'
121;4;b'!';b'!'
30;4;b'Resolve ticket';b'!'
95;4;b'Closed';b'!'
101;4;b'!';b'!'
60;4;b'!';b'!'
16;4;b'!';b'!'
96;4;b'!';b'!'
112;4;b'Closed';b'!'
13;4;b'!';b'!'
26;4;b'!';b'!'
56;4;b'!';b'!'
62;4;b'!';b'!'
59;4;b'Resolve ticket';b'!'
43;4;b'!';b'!'
51;4;b'!';b'!'
3;4;b'!';b'!'
85;4;b'Closed';b'!'
6;4;b'Resolve ticket';b'!'
48;4;b'Closed';b'!'
92;4;b'!';b'!'
106;4;b'Closed';b'!'
50;4;b'Closed';b'!'
98;4;b'!';b'!'
116;4;b'!';b'!'
27;4;b'Require upgrade';b'!'
18;4;b'!';b'!'
100;4;b'Closed';b'!'
11;4;b'!';b'!'
63;4;b'Wait';b'!'
94;4;b'!';b'!'
76;4;b'Closed';b'!'
91;4;b'!';b'!'
54;4;b'Closed';b'!'
1;4;b'!';b'!'
74;4;b'Closed';b'!'
42;4;b'!';b'!'
41;4;b'!';b'!'
4;4;b'Resolve ticket';b'!'
15;4;b'Closed';b'!'
17;4;b'Closed';b'!'
8;5;b'!';b'!'
45;5;b'Closed';b'!'
86;5;b'Wait';b'!'
33;5;b'Closed';b'!'
78;5;b'Closed';b'!'
99;5;b'!';b'!'
30;5;b'Closed';b'!'
95;5;b'!';b'!'
112;5;b'!';b'!'
59;5;b'Closed';b'!'
85;5;b'!';b'!'
6;5;b'Closed';b'!'
48;5;b'!';b'!'
106;5;b'!';b'!'
50;5;b'!';b'!'
27;5;b'Resolve ticket';b'!'
100;5;b'!';b'!'
63;5;b'Take in charge ticket';b'!'
76;5;b'!';b'!'
54;5;b'!';b'!'
74;5;b'!';b'!'
4;5;b'Closed';b'!'
15;5;b'!';b'!'
17;5;b'!';b'!'
45;6;b'!';b'!'
86;6;b'Resolve ticket';b'!'
33;6;b'!';b'!'
78;6;b'!';b'!'
30;6;b'!';b'!'
59;6;b'!';b'!'
6;6;b'!';b'!'
27;6;b'!';b'!'
63;6;b'Resolve ticket';b'!'
4;6;b'!';b'!'
86;7;b'Closed';b'!'
63;7;b'Closed';b'!'
86;8;b'!';b'!'
63;8;b'!';b'!'
