CaseID;Prefix length;Ground truth;Predicted
89;2;b'[0, 0, 0, 0, 0, 0, 1]';b'[0, 0, 0, 0, 0, 0, 1]'
90;2;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
91;2;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
94;2;b'[1, 0, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
95;2;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
96;2;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
97;2;b'[1, 0, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
98;2;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
99;2;b'[0, 1, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
100;2;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
81;3;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
83;3;b'[1, 0, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
84;3;b'[1, 0, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
85;3;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
86;3;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
87;3;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
90;3;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
91;3;b'[0, 1, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
94;3;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
95;3;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
96;3;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
97;3;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
98;3;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
99;3;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
100;3;b'[0, 1, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
81;4;b'[0, 0, 0, 0, 0, 0, 1]';b'[1, 0, 0, 0, 0, 0, 0]'
83;4;b'[1, 0, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
84;4;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
85;4;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
86;4;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
87;4;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
90;4;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
91;4;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
94;4;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
95;4;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
96;4;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
97;4;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
98;4;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
99;4;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
100;4;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
83;5;b'[1, 0, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
84;5;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
85;5;b'[1, 0, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
86;5;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
87;5;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
90;5;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
91;5;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 1, 0, 0, 0, 0]'
94;5;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
95;5;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
96;5;b'[0, 0, 0, 0, 0, 0, 1]';b'[0, 0, 0, 0, 0, 0, 1]'
97;5;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
98;5;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
99;5;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
100;5;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
83;6;b'[1, 0, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
84;6;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 1, 0, 0, 0, 0]'
85;6;b'[1, 0, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
86;6;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
87;6;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
90;6;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
91;6;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 1, 0, 0, 0, 0]'
94;6;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
95;6;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
97;6;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
98;6;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
99;6;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 1, 0, 0, 0, 0]'
100;6;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
83;7;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
84;7;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
85;7;b'[1, 0, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
86;7;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
87;7;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
90;7;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
91;7;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 1, 0, 0, 0, 0]'
94;7;b'[0, 0, 0, 0, 0, 0, 1]';b'[0, 0, 0, 0, 0, 0, 1]'
95;7;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
97;7;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
98;7;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
99;7;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
100;7;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
83;8;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
84;8;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
85;8;b'[1, 0, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
86;8;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
87;8;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
90;8;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
91;8;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
95;8;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
97;8;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
98;8;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
99;8;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
100;8;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
83;9;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
84;9;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
85;9;b'[1, 0, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
86;9;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
87;9;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
90;9;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
91;9;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
95;9;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
97;9;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
98;9;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
99;9;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
100;9;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
83;10;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
84;10;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
85;10;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
86;10;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
87;10;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
90;10;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
91;10;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
95;10;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
97;10;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
98;10;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
99;10;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
100;10;b'[0, 0, 0, 0, 0, 0, 1]';b'[0, 0, 0, 0, 0, 0, 1]'
83;11;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
84;11;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
85;11;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
86;11;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
87;11;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
90;11;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
91;11;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
95;11;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
97;11;b'[0, 0, 0, 0, 0, 0, 1]';b'[1, 0, 0, 0, 0, 0, 0]'
98;11;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
99;11;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
83;12;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
84;12;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
85;12;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
86;12;b'[0, 0, 0, 0, 0, 0, 1]';b'[0, 0, 0, 0, 0, 0, 1]'
87;12;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
90;12;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
91;12;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
95;12;b'[0, 0, 0, 0, 0, 0, 1]';b'[0, 0, 0, 0, 1, 0, 0]'
98;12;b'[0, 0, 0, 0, 0, 0, 1]';b'[0, 1, 0, 0, 0, 0, 0]'
99;12;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
83;13;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
84;13;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
85;13;b'[0, 1, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
87;13;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
90;13;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
91;13;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
99;13;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 1, 0, 0, 0, 0]'
83;14;b'[1, 0, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
84;14;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
85;14;b'[0, 1, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
87;14;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
90;14;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
91;14;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 1, 0, 0, 0, 0]'
99;14;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 1, 0, 0, 0, 0]'
83;15;b'[1, 0, 0, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
84;15;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
85;15;b'[0, 1, 0, 0, 0, 0, 0]';b'[1, 0, 0, 0, 0, 0, 0]'
87;15;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
90;15;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 1, 0, 0, 0, 0, 0]'
91;15;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 1, 0, 0, 0, 0]'
99;15;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 1, 0, 0, 0, 0]'
83;16;b'[1, 0, 0, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
84;16;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
85;16;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
87;16;b'[0, 0, 0, 0, 0, 0, 1]';b'[0, 0, 0, 0, 0, 0, 1]'
90;16;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
91;16;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 1, 0, 0, 0, 0]'
99;16;b'[0, 0, 0, 0, 0, 0, 1]';b'[0, 0, 0, 0, 0, 0, 1]'
83;17;b'[1, 0, 0, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
84;17;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
85;17;b'[0, 0, 0, 0, 0, 0, 1]';b'[0, 0, 0, 0, 1, 0, 0]'
90;17;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
91;17;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
83;18;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
84;18;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
90;18;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
91;18;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
83;19;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
84;19;b'[0, 0, 0, 0, 0, 0, 1]';b'[0, 0, 0, 0, 1, 0, 0]'
90;19;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
91;19;b'[0, 0, 0, 0, 0, 0, 1]';b'[0, 0, 0, 0, 1, 0, 0]'
83;20;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
90;20;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
83;21;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
90;21;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
83;22;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
90;22;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
83;23;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
90;23;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
83;24;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
90;24;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
83;25;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
90;25;b'[0, 1, 0, 0, 0, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
83;26;b'[0, 0, 0, 0, 0, 0, 1]';b'[0, 0, 0, 0, 0, 0, 1]'
90;26;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 1, 0, 0, 0, 0]'
90;27;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
90;28;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
90;29;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
90;30;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 0, 0, 1]'
90;31;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
90;32;b'[0, 0, 0, 0, 1, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
90;33;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
90;34;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
90;35;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
90;36;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
90;37;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
90;38;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
90;39;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
90;40;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
90;41;b'[0, 0, 1, 0, 0, 0, 0]';b'[0, 0, 0, 0, 1, 0, 0]'
90;42;b'[0, 0, 0, 0, 0, 0, 1]';b'[0, 0, 0, 0, 1, 0, 0]'
